City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
290,Noumea,NC,5/27/2022 21:25,-22.2763,166.4572,75,99,100,6.49
291,Villamontes,BO,5/27/2022 21:29,-21.25,-63.5,63.72,82,95,2.64
292,Tilichiki,RU,5/27/2022 21:29,60.4667,166.1,36.9,99,100,1.97
293,Azare,NG,5/27/2022 21:29,11.6765,10.1948,87.93,30,71,7.36
294,Severnyy,RU,5/27/2022 21:29,50.677,36.5532,62.64,55,0,8.95
295,Romanovka,RU,5/27/2022 21:29,51.7443,42.7527,48.99,88,42,8.75
296,Faanui,PF,5/27/2022 21:29,-16.4833,-151.75,81.01,64,0,19.06
297,Viedma,AR,5/27/2022 21:29,-40.8135,-62.9967,44.92,64,6,7.43
298,Tomatlan,MX,5/27/2022 21:29,19.9333,-105.25,90.43,44,4,11.34
299,Pochutla,MX,5/27/2022 21:29,15.7432,-96.4661,86.83,58,100,8.39
300,Dalbandin,PK,5/27/2022 21:29,28.8947,64.4101,83.93,10,0,4.97
301,Middelburg,ZA,5/27/2022 21:29,-25.7751,29.4648,56.41,54,0,5.53
302,Mitsamiouli,KM,5/27/2022 21:29,-11.3847,43.2844,78.62,66,46,10.94
303,Dingzhou,CN,5/27/2022 21:29,38.5131,114.9956,60.91,21,100,6.31
304,Los Llanos De Aridane,ES,5/27/2022 21:29,28.6585,-17.9182,64.15,77,20,5.01
305,Qaqortoq,GL,5/27/2022 21:29,60.7167,-46.0333,44.55,58,100,10.89
306,Kavaratti,IN,5/27/2022 21:29,10.5669,72.642,82.06,77,100,7.02
307,Lagos,NG,5/27/2022 21:26,6.5833,3.75,80.92,88,100,2.82
308,Huaicheng,CN,5/27/2022 21:29,23.9051,112.1931,73.81,98,96,1.41
309,Amparafaravola,MG,5/27/2022 21:29,-17.5833,48.2167,60.39,97,24,3.09
310,Kamina,CD,5/27/2022 21:29,-8.7386,24.9906,64.17,56,0,4.47
311,Praxedis Guerrero,MX,5/27/2022 21:29,31.3667,-106.0167,99.86,6,2,6.13
312,Kamiiso,JP,5/27/2022 21:29,41.8167,140.65,56.48,94,92,4.38
313,Hofn,IS,5/27/2022 21:29,64.2539,-15.2082,47.53,81,55,13.33
314,Mahebourg,MU,5/27/2022 21:29,-20.4081,57.7,70.09,88,20,4.61
315,Beringovskiy,RU,5/27/2022 21:20,63.05,179.3167,42.84,75,98,9.73
316,Puerto El Triunfo,SV,5/27/2022 21:29,13.2833,-88.55,84.56,71,100,8.25
317,Katsuura,JP,5/27/2022 21:29,35.1333,140.3,66.22,78,13,5.48
318,Odweyne,SO,5/27/2022 21:29,9.4092,45.064,77.34,54,94,12.46
319,Boulder,US,5/27/2022 21:27,40.0833,-105.3505,81.91,19,40,6.91
320,Broken Hill,AU,5/27/2022 21:26,-31.95,141.4333,51.8,84,82,9.37
321,Champerico,GT,5/27/2022 21:29,14.3,-91.9167,86.54,88,100,6.53
322,Mehamn,NO,5/27/2022 21:29,71.0357,27.8492,39.15,100,100,11.5
323,Laranjeiras Do Sul,BR,5/27/2022 21:26,-25.4078,-52.4161,60.55,85,51,2.33
324,Wanning,CN,5/27/2022 21:30,18.8003,110.3967,79.41,91,60,7.25
325,Nemuro,JP,5/27/2022 21:30,43.3236,145.575,49.66,99,100,24.23
326,Pangnirtung,CA,5/27/2022 21:30,66.1451,-65.7125,26.6,80,100,10.36
327,Zhuhai,CN,5/27/2022 21:30,22.2769,113.5678,82.18,94,40,13.8
328,Itaituba,BR,5/27/2022 21:30,-4.2761,-55.9836,89.76,66,20,5.75
329,Park Ridge,US,5/27/2022 21:30,42.0111,-87.8406,62.31,77,100,11.5
330,Pisco,PE,5/27/2022 21:30,-13.7,-76.2167,68.05,68,29,5.75
331,Morro Bay,US,5/27/2022 21:30,35.3658,-120.8499,76.39,63,99,5.01
332,Dabola,GN,5/27/2022 21:30,10.75,-11.1167,77.25,74,96,0.94
333,Codrington,AU,5/27/2022 21:27,-38.2667,141.9667,46.71,90,96,6.89
334,Morant Bay,JM,5/27/2022 21:30,17.8815,-76.4093,87.42,78,96,10
335,Jinchang,CN,5/27/2022 21:30,38.4953,102.1739,65.86,32,92,9.42
336,Comodoro Rivadavia,AR,5/27/2022 21:30,-45.8667,-67.5,44.46,42,0,9.22
337,Avera,US,5/27/2022 21:30,33.194,-82.5271,84.38,43,31,11.45
338,Tallahassee,US,5/27/2022 21:30,30.4383,-84.2807,89.44,42,75,11.5
339,Bafoulabe,ML,5/27/2022 21:30,13.8065,-10.8321,93,38,52,1.7
340,Tres Arroyos,AR,5/27/2022 21:27,-38.3739,-60.2798,45.82,67,100,7.16
341,Terra Santa,BR,5/27/2022 21:30,-2.1042,-56.4869,78.3,79,31,4
342,Berlin,DE,5/27/2022 21:27,52.5244,13.4105,52.99,76,0,13
343,Dharchula,IN,5/27/2022 21:30,29.85,80.5333,66.56,79,52,2.64
344,Savalou,BJ,5/27/2022 21:30,7.9281,1.9756,76.17,84,23,3.91
345,Gornopravdinsk,RU,5/27/2022 21:30,60.05,69.9,48.09,89,100,8.88
346,Krk,HR,5/27/2022 21:30,45.0258,14.5731,70.79,84,79,4.68
347,Ampanihy,MG,5/27/2022 21:30,-24.7,44.75,60.91,71,0,5.99
348,Walvis Bay,NA,5/27/2022 21:30,-22.9575,14.5053,54.09,93,7,1.14
349,Uray,RU,5/27/2022 21:30,60.1247,64.7758,48.47,97,100,9.73
350,Khiv,RU,5/27/2022 21:30,41.7543,47.9306,53.78,81,6,5.21
351,Weiser,US,5/27/2022 21:30,44.251,-116.9693,79,43,100,13.98
352,Prince Rupert,CA,5/27/2022 21:29,54.3161,-130.3201,51.89,89,75,11.5
353,Sur,OM,5/27/2022 21:30,22.5667,59.5289,86.92,56,0,9.44
354,Sola,VU,5/27/2022 21:30,-13.8833,167.55,75.87,94,100,4.61
355,Fort Nelson,CA,5/27/2022 21:20,58.8053,-122.7002,65.79,32,75,4.61
356,Dingle,PH,5/27/2022 21:20,10.9995,122.6711,75.58,91,94,5.86
357,Kedrovyy,RU,5/27/2022 21:30,56.1667,91.8167,34.21,70,0,4.45
358,Olafsvik,IS,5/27/2022 21:30,64.8945,-23.7142,47.64,70,21,9.98
359,Budureasa,RO,5/27/2022 21:30,46.6667,22.5,60.75,76,26,4.47
360,Coquimbo,CL,5/27/2022 21:30,-29.9533,-71.3436,56.93,88,40,10.36
361,Zhigansk,RU,5/27/2022 21:30,66.7697,123.3711,34.83,68,28,15.77
362,Yeppoon,AU,5/27/2022 21:30,-23.1333,150.7333,56.98,81,1,2.53
363,Bengkulu,ID,5/27/2022 21:30,-3.8004,102.2655,74.64,91,100,4.68
364,Bicester,GB,5/27/2022 21:30,51.9,-1.1536,55.51,51,0,8.05
365,Cherrapunji,IN,5/27/2022 21:28,25.3,91.7,59.02,81,26,2.62
366,Celestun,MX,5/27/2022 21:30,20.8667,-90.4,82.36,76,100,14.45
367,Karratha,AU,5/27/2022 21:31,-20.7377,116.8463,76.91,71,92,7.67
368,Brae,GB,5/27/2022 21:31,60.3964,-1.353,46.96,77,17,17.4
369,Aguimes,ES,5/27/2022 21:31,27.9054,-15.4461,66.83,64,20,17.27
370,Humboldt,US,5/27/2022 21:31,40.6665,-123.9178,58.6,60,100,7.38
371,Aklavik,CA,5/27/2022 21:31,68.2191,-135.0107,39.87,62,97,20.83
372,Debre Sina,ET,5/27/2022 21:31,9.85,39.7667,59.32,44,100,5.68
373,Coihaique,CL,5/27/2022 21:31,-45.5752,-72.0662,38.01,75,20,0
374,Sioux Lookout,CA,5/27/2022 21:28,50.1001,-91.917,71.67,37,20,6.91
375,Asino,RU,5/27/2022 21:31,56.9979,86.1452,46.98,80,6,6.91
376,Kinna,SE,5/27/2022 21:31,57.5073,12.6946,52.45,97,50,3.74
377,Novikovo,RU,5/27/2022 21:31,51.1537,37.8879,56.52,76,66,15.17
378,Alihe,CN,5/27/2022 21:31,50.5667,123.7167,50.47,82,1,6.91
379,Mersing,MY,5/27/2022 21:31,2.4312,103.8405,75.11,94,40,5.75
380,Eenhana,NA,5/27/2022 21:31,-17.4667,16.3333,58.46,36,0,6.02
381,Coos Bay,US,5/27/2022 21:31,43.3665,-124.2179,65.32,88,40,9.22
382,Karasjok,NO,5/27/2022 21:31,69.4719,25.5112,39.74,94,100,24.96
383,Sibolga,ID,5/27/2022 21:31,1.7427,98.7792,75.72,89,73,2.8
384,Madzhalis,RU,5/27/2022 21:31,42.1217,47.8333,58.57,78,1,4.81
385,Laguna,US,5/27/2022 21:31,38.421,-121.4238,83.32,47,0,16.11
386,Jawhar,SO,5/27/2022 21:31,2.7809,45.5005,76.24,85,100,12.57
387,Sisimiut,GL,5/27/2022 21:31,66.9395,-53.6735,29.37,75,100,8.34
388,Constitucion,CL,5/27/2022 21:31,-35.3333,-72.4167,51.3,64,100,9.24
389,Berck,FR,5/27/2022 21:31,50.4,1.6,53.58,94,0,2.3
390,Ta Khmau,KH,5/27/2022 21:31,11.4833,104.95,78.85,100,75,3.44
391,Caravelas,BR,5/27/2022 21:31,-17.7125,-39.2481,71.04,88,100,6.44
392,Paranhos,BR,5/27/2022 21:31,-23.8928,-55.4311,69.26,67,73,0.72
393,Alice Springs,AU,5/27/2022 21:30,-23.7,133.8833,51.35,71,89,6.91
394,Balangiga,PH,5/27/2022 21:31,11.1097,125.3875,79.88,83,93,4.54
395,Hokitika,NZ,5/27/2022 21:31,-42.7167,170.9667,53.37,77,95,2.62
396,Margate,GB,5/27/2022 21:31,51.3813,1.3862,58.87,72,9,3
397,Omsukchan,RU,5/27/2022 21:31,62.5333,155.8,36.75,99,100,4.32
398,Lavrentiya,RU,5/27/2022 21:31,65.5833,-171,37.33,92,97,7.02
399,Khuzhir,RU,5/27/2022 21:32,53.1939,107.3397,38.91,77,1,7.14
400,Vestmannaeyjar,IS,5/27/2022 21:32,63.4427,-20.2734,48.4,88,93,17.9
401,Drumheller,CA,5/27/2022 21:32,51.4617,-112.7101,78.13,23,80,2.3
402,Moerai,PF,5/27/2022 21:32,-22.4333,-151.3333,76.78,72,5,3.56
403,Kirkland Lake,CA,5/27/2022 21:32,48.1446,-80.0377,51.98,83,100,7.78
404,Mbeya,TZ,5/27/2022 21:32,-8.9,33.45,56.62,89,56,6.24
405,Katangli,RU,5/27/2022 21:32,51.7102,143.2326,37.02,97,100,12.21
406,Taoudenni,ML,5/27/2022 21:32,22.6783,-3.9836,99.39,12,70,3.94
407,Molina,CL,5/27/2022 21:31,-35.1167,-71.2833,46.36,100,100,5.75
408,Balangir,IN,5/27/2022 21:30,20.7167,83.4833,84.96,37,39,6.96
409,Pingxiang,CN,5/27/2022 21:32,27.6167,113.85,67.06,98,100,1.28
410,Boa Vista,BR,5/27/2022 21:32,2.8197,-60.6733,87.78,58,20,3.44
411,Ayan,RU,5/27/2022 21:32,56.45,138.1667,36.77,85,100,12.97
412,Cristinapolis,BR,5/27/2022 21:32,-11.4756,-37.7553,69.03,88,13,4.38
413,Chiredzi,ZW,5/27/2022 21:32,-21.05,31.6667,66.51,77,82,3.24
414,Pathein,MM,5/27/2022 21:33,16.7833,94.7333,78.03,91,16,5.3
415,Otradnoye,RU,5/27/2022 21:33,59.7775,30.8181,51.85,98,87,2.89
416,Te Anau,NZ,5/27/2022 21:33,-45.4167,167.7167,49.57,84,98,5.32
417,Pangai,TO,5/27/2022 21:33,-19.8,-174.35,80.71,83,75,10.36
418,Teguldet,RU,5/27/2022 21:33,57.3064,88.1667,44.64,79,0,5.03
419,Verkhoyansk,RU,5/27/2022 21:33,67.5447,133.385,40.64,45,18,4.18
420,Talnakh,RU,5/27/2022 21:33,69.4865,88.3972,38.21,98,100,3.11
421,Lima,PE,5/27/2022 21:30,-12.0432,-77.0282,62.85,68,20,16.11
422,Sulangan,PH,5/27/2022 21:33,11.1373,123.7228,83.3,68,93,8.66
423,Deep River,CA,5/27/2022 21:33,46.1001,-77.4995,69.94,86,99,5.77
424,Yumen,CN,5/27/2022 21:33,40.2833,97.2,66,42,74,13.82
425,Chardara,KZ,5/27/2022 21:33,41.2547,67.9692,65.17,50,99,15.39
426,Kadaya,RU,5/27/2022 21:33,50.9327,119.2911,43.45,60,7,14.27
427,Galesong,ID,5/27/2022 21:33,-5.3166,119.3661,71.62,81,95,3.38
428,Hasaki,JP,5/27/2022 21:33,35.7333,140.8333,64.8,69,1,2.17
429,Pevek,RU,5/27/2022 21:33,69.7008,170.3133,29.82,76,100,10.94
430,Mahibadhoo,MV,5/27/2022 21:33,3.7833,72.9667,82.04,76,7,14.56
431,Taywarah,AF,5/27/2022 21:33,33.35,64.4167,45.86,49,0,6.71
432,Wenceslau Braz,BR,5/27/2022 21:33,-23.8739,-49.8028,61.16,69,83,0.98
433,Sibu,MY,5/27/2022 21:33,2.3,111.8167,73.71,94,40,3.44
434,Vila Velha,BR,5/27/2022 21:31,-20.3297,-40.2925,67.95,97,75,4.61
435,Stillwater,US,5/27/2022 21:33,36.1156,-97.0584,86.27,40,0,8.05
436,Bignona,SN,5/27/2022 21:33,12.8103,-16.2264,75.24,73,91,6.33
437,Muzhi,RU,5/27/2022 21:33,65.3667,64.6667,57.36,64,4,7.38
438,Goure,NE,5/27/2022 21:33,13.9835,10.2704,83.97,12,0,3.13
439,Sao Jose Da Coroa Grande,BR,5/27/2022 21:33,-8.8978,-35.1478,75.96,87,54,12.37
440,Shiyan,CN,5/27/2022 21:33,32.6475,110.7781,63.37,89,100,3.47
441,Beipiao,CN,5/27/2022 21:33,41.7919,120.7792,71.2,23,96,3.67
442,Bareli,IN,5/27/2022 21:33,28.35,79.4167,86.05,37,0,5.19
443,Shenjiamen,CN,5/27/2022 21:33,29.9576,122.298,65.95,94,100,18.59
444,Basarabeasca,MD,5/27/2022 21:33,46.3311,28.9728,64.42,63,6,7.92
445,Grindavik,IS,5/27/2022 21:33,63.8424,-22.4338,53.55,76,75,12.66
446,Sambava,MG,5/27/2022 21:33,-14.2667,50.1667,70.99,89,30,8.77
447,Takoradi,GH,5/27/2022 21:33,4.8845,-1.7554,79.7,82,94,5.41
448,Fortuna,US,5/27/2022 21:30,40.5982,-124.1573,63.93,81,75,9.22
449,Lasa,IT,5/27/2022 21:28,46.6166,10.7002,65.28,89,22,6.26
450,Marovoay,MG,5/27/2022 21:33,-16.1,46.6333,72.07,81,25,3.09
451,Namatanai,PG,5/27/2022 21:33,-3.6667,152.4333,80.22,78,100,6.13
452,Sumoto,JP,5/27/2022 21:33,34.35,134.9,68.04,76,1,11.27
453,Havelock,US,5/27/2022 21:33,34.8791,-76.9013,76.98,85,40,21.85
454,Beloha,MG,5/27/2022 21:33,-25.1667,45.05,62.08,66,0,4.79
455,Kudahuvadhoo,MV,5/27/2022 21:33,2.6708,72.8944,82.78,73,14,14.05
456,Burriana,ES,5/27/2022 21:33,39.889,-0.085,70.7,80,13,5.5
457,Yenagoa,NG,5/27/2022 21:33,4.9247,6.2642,73.24,95,77,3.4
458,Ojinaga,MX,5/27/2022 21:33,29.5667,-104.4167,104.41,17,0,3.44
459,Wuwei,CN,5/27/2022 21:33,37.9281,102.6414,62.35,41,100,5.23
460,Kuandian,CN,5/27/2022 21:33,40.7286,124.7847,55.83,80,59,2.59
461,Derbent,RU,5/27/2022 21:33,42.0678,48.2899,60.4,79,0,3.47
462,Talara,PE,5/27/2022 21:34,-4.5772,-81.2719,72.36,64,0,16.11
463,Borogontsy,RU,5/27/2022 21:34,62.6683,131.1683,46.9,67,96,7.36
464,Pasni,PK,5/27/2022 21:34,25.2631,63.471,80.74,90,0,10.98
465,Nishihara,JP,5/27/2022 21:34,26.1842,127.7558,71.65,100,100,11.5
466,Nouakchott,MR,5/27/2022 21:34,18.0858,-15.9785,69.73,80,67,9.22
467,Riyadh,SA,5/27/2022 21:31,24.6877,46.7219,86.14,18,6,8.25
468,Prabumulih,ID,5/27/2022 21:34,-3.45,104.25,71.31,98,100,2.46
469,Sonqor,IR,5/27/2022 21:34,34.7837,47.6004,56.93,28,0,4.07
470,Saint-Louis,SN,5/27/2022 21:34,16.3333,-15,76.64,61,92,1.92
471,Petropavlovsk-Kamchatskiy,RU,5/27/2022 21:34,53.0452,158.6483,54.19,44,0,8.95
472,Terrak,NO,5/27/2022 21:34,65.087,12.3715,46.27,99,100,7.18
473,Ulety,RU,5/27/2022 21:34,51.3572,112.4849,40.55,60,63,5.03
474,Lulea,SE,5/27/2022 21:34,65.5842,22.1547,44.67,87,40,12.66
475,Maarianhamina,AX,5/27/2022 21:34,60.0973,19.9348,48.06,93,75,3.44
476,Chicama,PE,5/27/2022 21:34,-7.8447,-79.1469,63.14,70,15,7.78
477,Emerald,AU,5/27/2022 21:34,-23.5333,148.1667,64.47,58,20,5.61
478,Touros,BR,5/27/2022 21:34,-5.1989,-35.4608,76.23,92,100,12.57
479,Abu Samrah,SY,5/27/2022 21:34,35.3029,37.1841,75.9,34,0,2.91
480,Yerbogachen,RU,5/27/2022 21:34,61.2767,108.0108,38.44,56,7,5.55
481,Kathmandu,NP,5/27/2022 21:31,27.7167,85.3167,66.42,94,75,0
482,Port Hardy,CA,5/27/2022 21:30,50.6996,-127.4199,55.58,82,75,8.05
483,El Dorado,US,5/27/2022 21:34,38.7666,-120.5177,77.63,48,100,1.01
484,Oussouye,SN,5/27/2022 21:34,12.485,-16.5469,80.69,77,97,6.96
485,Koshurnikovo,RU,5/27/2022 21:34,54.1667,93.3,39.83,74,0,4.68
486,Kishtwar,IN,5/27/2022 21:34,33.3167,75.7667,59.5,73,49,5.08
487,La Ronge,CA,5/27/2022 21:34,55.1001,-105.2842,61.05,44,75,16.11
488,Khanewal,PK,5/27/2022 21:29,30.3,71.9333,99.59,15,25,3
489,Ghanzi,BW,5/27/2022 21:34,-21.5667,21.7833,59.77,27,0,7.72
490,Azul,AR,5/27/2022 21:32,-36.777,-59.8585,52.34,62,97,5.14
491,Rio Grande,BR,5/27/2022 21:34,-32.035,-52.0986,68.11,94,91,8.95
492,Ponta Delgada,PT,5/27/2022 21:34,37.7333,-25.6667,69.49,82,20,8.05
493,Hamilton,US,5/27/2022 21:30,39.1834,-84.5333,66.11,89,100,11.5
494,Tigil,RU,5/27/2022 21:34,57.8,158.6667,37.87,78,100,7.58
495,Winona,US,5/27/2022 21:34,43.9666,-91.7668,71.44,65,0,4.41
496,Pakokku,MM,5/27/2022 21:34,21.3333,95.1,83.07,63,68,10.87
497,Bahia Honda,CU,5/27/2022 21:34,22.9036,-83.1592,82.31,69,100,4.43
498,Toyota,JP,5/27/2022 21:34,35.0833,137.15,68.56,69,3,5.59
499,Yar-Sale,RU,5/27/2022 21:34,66.8333,70.8333,50.94,50,66,10.51
500,Lagoa,PT,5/27/2022 21:34,39.05,-27.9833,62.15,96,100,20.42
501,Seoul,KR,5/27/2022 21:31,37.5683,126.9778,60.37,85,75,6.91
502,Darhan,MN,5/27/2022 21:34,49.4867,105.9228,51.55,39,100,2.95
503,Murindo,CO,5/27/2022 21:34,6.9848,-76.7544,77.61,93,98,1.83
504,Mkushi,ZM,5/27/2022 21:34,-13.6202,29.3939,57.65,63,0,8.08
505,Okahandja,NA,5/27/2022 21:34,-21.9833,16.9167,58.32,27,0,7.18
506,Lorengau,PG,5/27/2022 21:34,-2.0226,147.2712,80.89,68,98,2.55
507,Malakal,SS,5/27/2022 21:34,9.5334,31.6605,82.85,52,28,5.84
508,Bavly,RU,5/27/2022 21:35,54.393,53.2602,50.47,94,99,13.62
509,Limoux,FR,5/27/2022 21:35,42.9167,2.1667,65.52,87,0,7.36
510,Mount Gambier,AU,5/27/2022 21:35,-37.8333,140.7667,45,95,97,5.5
511,Along,IN,5/27/2022 21:34,28.1667,94.7667,69.51,98,54,1.43
512,Changji,CN,5/27/2022 21:35,44.0167,87.3167,75.99,41,0,4.47
513,Bom Jesus,BR,5/27/2022 21:35,-9.0744,-44.3586,83.1,41,95,4.61
514,Xuanzhou,CN,5/27/2022 21:35,30.9525,118.7553,71.17,82,100,6.53
515,Sinegorye,RU,5/27/2022 21:35,62.0788,150.477,39.79,71,70,3.87
516,Ruangwa,TZ,5/27/2022 21:35,-10.0667,38.9333,70.66,73,78,4
517,Bialystok,PL,5/27/2022 21:35,53.1333,23.15,47.97,66,58,11.12
518,Chihuahua,MX,5/27/2022 21:32,28.5,-106,92.23,9,7,13.56
519,Jaru,BR,5/27/2022 21:35,-10.4389,-62.4664,77.32,70,3,3.56
520,Cascas,PE,5/27/2022 21:35,-7.4833,-78.8167,69.82,62,26,6.31
521,Sampit,ID,5/27/2022 21:35,-2.5333,112.95,72.97,92,90,1.57
522,Taltal,CL,5/27/2022 21:31,-25.4,-70.4833,61.12,79,35,6.08
523,Tuatapere,NZ,5/27/2022 21:35,-46.1333,167.6833,48.76,87,99,5.26
524,Kungurtug,RU,5/27/2022 21:35,50.5994,97.5228,44.64,66,47,8.97
525,Visby,SE,5/27/2022 21:35,57.6409,18.296,50.83,81,100,10.36
526,Ugoofaaru,MV,5/27/2022 21:35,5.6667,73,82.2,76,79,14.09
527,Vaitape,PF,5/27/2022 21:35,-16.5167,-151.75,81.01,63,3,17.69
528,Biharamulo,TZ,5/27/2022 21:35,-2.6319,31.3089,60.6,92,86,2.13
529,Solvychegodsk,RU,5/27/2022 21:35,61.3305,46.9156,49.51,95,100,7.92
530,Montes Claros,BR,5/27/2022 21:34,-16.735,-43.8617,69.58,49,0,9.22
531,Barranca,PE,5/27/2022 21:34,-10.75,-77.7667,65.16,76,14,10.71
532,Gunjur,GM,5/27/2022 21:35,13.2019,-16.7339,75.27,94,75,4.61
533,Kargopol,RU,5/27/2022 21:35,61.5071,38.9456,47.39,86,92,2.84
534,Manaus,BR,5/27/2022 21:35,-3.1019,-60.025,86.5,79,40,6.91
535,Port Macquarie,AU,5/27/2022 21:35,-31.4333,152.9167,53.89,88,34,3.94
536,Sajanan,TN,5/27/2022 21:35,37.0573,9.2426,61.72,90,88,17.6
537,Ilula,TZ,5/27/2022 21:35,-7.6766,36.0366,60.76,91,57,6.87
538,Ballina,AU,5/27/2022 21:35,-28.8667,153.5667,61.79,92,25,7.09
539,Marsh Harbour,BS,5/27/2022 21:35,26.5412,-77.0636,79.88,71,99,15.05
540,Opuwo,NA,5/27/2022 21:31,-18.0607,13.84,62.74,30,0,5.75
541,Padang,ID,5/27/2022 21:35,-0.9492,100.3543,76.8,85,89,1.66
542,Moron,AR,5/27/2022 21:35,-34.6534,-58.6198,55.96,80,17,5.1
543,Batagay,RU,5/27/2022 21:35,67.6333,134.6333,41.47,44,17,3.69
544,Upata,VE,5/27/2022 21:35,8.0086,-62.3989,83.19,67,93,2.44
545,Hanna,CA,5/27/2022 21:35,51.6334,-111.9018,70.86,42,76,17
546,Grand Gaube,MU,5/27/2022 21:35,-20.0064,57.6608,70.2,79,0,1.99
547,At-Bashi,KG,5/27/2022 21:35,41.1702,75.8106,55.71,55,97,2.15
548,Sheltozero,RU,5/27/2022 21:35,61.3667,35.3667,45.77,96,100,5.01
549,Luwuk,ID,5/27/2022 21:35,-0.9516,122.7875,76.3,86,100,1.83
550,Pahrump,US,5/27/2022 21:32,36.2083,-115.9839,97.25,8,76,11.01
551,Baghdad,IQ,5/27/2022 21:30,33.3406,44.4009,73.31,23,0,1.14
552,Inzer,RU,5/27/2022 21:35,54.2167,57.5556,52.52,90,100,11.36
553,Susanville,US,5/27/2022 21:35,40.4163,-120.653,74.91,28,0,23.02
554,Plonsk,PL,5/27/2022 21:36,52.6235,20.3755,48.24,79,39,13.06
555,Khash,IR,5/27/2022 21:36,28.2211,61.2158,74.26,19,0,13.47
556,Dwarka,IN,5/27/2022 21:36,22.2394,68.9678,81.3,82,51,22.55
557,Esna,EG,5/27/2022 21:36,25.2934,32.554,89.62,19,0,14.14
558,Vanimo,PG,5/27/2022 21:36,-2.6741,141.3028,79.12,82,92,3.44
559,Berbera,SO,5/27/2022 21:36,10.4396,45.0143,84.27,83,71,5.75
560,Plastun,RU,5/27/2022 21:36,44.7561,136.2939,49.71,97,99,3.53
561,Cabedelo,BR,5/27/2022 21:33,-6.9811,-34.8339,77.67,88,88,14.41
562,Inuvik,CA,5/27/2022 21:36,68.3499,-133.7218,41.76,68,75,16.11
563,Tottori,JP,5/27/2022 21:33,35.5,134.2333,62.67,77,20,6.91
564,Bayir,TR,5/27/2022 21:36,37.2687,28.2167,64.92,49,7,3.42
565,Madison,US,5/27/2022 21:33,34.7334,-86.5667,72.5,70,100,11.5
566,Sinnamary,GF,5/27/2022 21:36,5.3833,-52.95,78.37,83,65,9.55
567,Vao,NC,5/27/2022 21:36,-22.6667,167.4833,72.03,86,100,22.24
568,Wisconsin Rapids,US,5/27/2022 21:36,44.3836,-89.8174,73.4,48,40,5.75
569,Rameshki,RU,5/27/2022 21:36,57.3439,36.0453,42.4,98,74,5.03
570,Bandarbeyla,SO,5/27/2022 21:36,9.4942,50.8122,80.31,79,75,17.9
571,Wilhelmshaven,DE,5/27/2022 21:36,53.5167,8.1333,52.03,78,14,19.26
572,Salinopolis,BR,5/27/2022 21:36,-0.6136,-47.3561,78.51,84,34,9.51
573,Richards Bay,ZA,5/27/2022 21:36,-28.783,32.0377,67.23,86,20,9.24
574,Maceio,BR,5/27/2022 21:36,-9.6658,-35.7353,80.04,69,75,6.91
575,Clinton,US,5/27/2022 21:37,42.587,-82.9199,75.96,91,100,10.36
576,Gewane,ET,5/27/2022 21:37,10.1664,40.6453,88.63,22,100,5.14
577,Auki,SB,5/27/2022 21:37,-8.7676,160.7034,77.29,87,100,1.28
578,Puerto Princesa,PH,5/27/2022 21:37,9.7392,118.7353,76.98,94,100,4.61
579,Bankura,IN,5/27/2022 21:37,23.25,87.0667,87.66,33,22,2.01
580,Matagami,CA,5/27/2022 21:32,49.7502,-77.6328,51.91,93,100,9.22
581,Horsham,GB,5/27/2022 21:36,51.064,-0.3272,59.11,51,0,8.05
582,San Matias,BO,5/27/2022 21:37,-16.3667,-58.4,81.5,35,16,6.2
